Product_Code,Warehouse,Product_Category,Date,Order_Demand
Product_1270,Whse_C,Category_019,2012/2/28,1000
Product_1439,Whse_C,Category_019,2012/2/28,1000
Product_1247,Whse_C,Category_019,2012/2/28,29000
Product_1270,Whse_C,Category_019,2012/3/6,4000
Product_1439,Whse_C,Category_019,2012/3/6,1000
Product_1247,Whse_C,Category_019,2012/3/6,75000
Product_1270,Whse_C,Category_019,2012/3/12,4000
Product_1439,Whse_C,Category_019,2012/3/12,3000
Product_1247,Whse_C,Category_019,2012/3/12,59000
Product_1270,Whse_C,Category_019,2012/3/20,3000
Product_1439,Whse_C,Category_019,2012/3/20,1000
Product_1247,Whse_C,Category_019,2012/3/20,61000
Product_1270,Whse_C,Category_019,2012/3/27,4000
Product_1439,Whse_C,Category_019,2012/3/27,1000
Product_1247,Whse_C,Category_019,2012/3/27,4000
Product_1270,Whse_C,Category_019,2012/4/5,3000
Product_1439,Whse_C,Category_019,2012/4/5,3000
Product_1247,Whse_C,Category_019,2012/4/5,40000
Product_1270,Whse_C,Category_019,2012/4/9,7000
Product_1439,Whse_C,Category_019,2012/4/9,5000
Product_1247,Whse_C,Category_019,2012/4/9,68000
Product_1270,Whse_C,Category_019,2012/4/17,3000
Product_1439,Whse_C,Category_019,2012/4/17,1000
Product_1247,Whse_C,Category_019,2012/4/17,56000
Product_1270,Whse_C,Category_019,2012/4/24,2000
Product_1439,Whse_C,Category_019,2012/4/24,2000
Product_1247,Whse_C,Category_019,2012/4/24,52000
Product_1270,Whse_C,Category_019,2012/5/2,5000
Product_1439,Whse_C,Category_019,2012/5/2,5000
Product_1247,Whse_C,Category_019,2012/5/2,65000
Product_1270,Whse_C,Category_019,2012/5/8,5000
Product_1439,Whse_C,Category_019,2012/5/8,25000
Product_1247,Whse_C,Category_019,2012/5/8,19000
Product_1247,Whse_C,Category_019,2012/5/11,43000
Product_1270,Whse_C,Category_019,2012/5/15,5000
Product_1439,Whse_C,Category_019,2012/5/15,22000
Product_1247,Whse_C,Category_019,2012/5/15,65000
Product_1270,Whse_C,Category_019,2012/5/22,5000
Product_1439,Whse_C,Category_019,2012/5/22,44000
Product_1247,Whse_C,Category_019,2012/5/22,59000
Product_1270,Whse_C,Category_019,2012/5/29,3000
Product_1439,Whse_C,Category_019,2012/5/29,4000
Product_1247,Whse_C,Category_019,2012/5/29,56000
Product_1270,Whse_C,Category_019,2012/6/5,3000
Product_1439,Whse_C,Category_019,2012/6/5,2000
Product_1247,Whse_C,Category_019,2012/6/5,48000
Product_1270,Whse_C,Category_019,2012/6/12,4000
Product_1439,Whse_C,Category_019,2012/6/12,4000
Product_1247,Whse_C,Category_019,2012/6/12,23000
Product_1247,Whse_C,Category_019,2012/6/12,31000
Product_1270,Whse_C,Category_019,2012/6/19,4000
Product_1439,Whse_C,Category_019,2012/6/19,2000
Product_1247,Whse_C,Category_019,2012/6/19,51000
Product_1247,Whse_C,Category_019,2012/6/19,12000
Product_1270,Whse_C,Category_019,2012/6/26,5000
Product_1439,Whse_C,Category_019,2012/6/26,5000
Product_1247,Whse_C,Category_019,2012/6/26,48000
Product_1270,Whse_C,Category_019,2012/7/3,2000
Product_1439,Whse_C,Category_019,2012/7/3,2000
Product_1247,Whse_C,Category_019,2012/7/3,35000
Product_1270,Whse_C,Category_019,2012/7/10,3000
Product_1439,Whse_C,Category_019,2012/7/10,1000
Product_1247,Whse_C,Category_019,2012/7/10,21000
Product_1270,Whse_C,Category_019,2012/7/17,3000
Product_1439,Whse_C,Category_019,2012/7/17,4000
Product_1247,Whse_C,Category_019,2012/7/17,33000
Product_1270,Whse_C,Category_019,2012/7/24,7000
Product_1439,Whse_C,Category_019,2012/7/24,8000
Product_1247,Whse_C,Category_019,2012/7/24,90000
Product_1270,Whse_C,Category_019,2012/7/31,7000
Product_1439,Whse_C,Category_019,2012/7/31,7000
Product_1247,Whse_C,Category_019,2012/7/31,121000
Product_1247,Whse_C,Category_019,2012/8/7,2000
Product_1270,Whse_C,Category_019,2012/8/14,1000
Product_1247,Whse_C,Category_019,2012/8/14,52000
Product_1270,Whse_C,Category_019,2012/8/21,6000
Product_1439,Whse_C,Category_019,2012/8/21,3000
Product_1247,Whse_C,Category_019,2012/8/21,60000
Product_1270,Whse_C,Category_019,2012/8/28,8000
Product_1439,Whse_C,Category_019,2012/8/28,4000
Product_1247,Whse_C,Category_019,2012/8/28,9000
Product_1270,Whse_C,Category_019,2012/9/3,3000
Product_1439,Whse_C,Category_019,2012/9/3,7000
Product_1247,Whse_C,Category_019,2012/9/3,22000
Product_1439,Whse_C,Category_019,2012/9/10,3000
Product_1247,Whse_C,Category_019,2012/9/10,43000
Product_1270,Whse_C,Category_019,2012/9/18,2000
Product_1439,Whse_C,Category_019,2012/9/18,8000
Product_1247,Whse_C,Category_019,2012/9/18,86000
Product_1270,Whse_C,Category_019,2012/9/25,9000
Product_1439,Whse_C,Category_019,2012/9/25,10000
Product_1247,Whse_C,Category_019,2012/9/25,100000
Product_1270,Whse_C,Category_019,2012/10/8,3000
Product_1247,Whse_C,Category_019,2012/10/8,10000
Product_1270,Whse_C,Category_019,2012/10/16,6000
Product_1439,Whse_C,Category_019,2012/10/16,4000
Product_1247,Whse_C,Category_019,2012/10/16,45000
Product_1270,Whse_C,Category_019,2012/10/23,5000
Product_1439,Whse_C,Category_019,2012/10/23,7000
Product_1247,Whse_C,Category_019,2012/10/23,50000
Product_1270,Whse_C,Category_019,2012/10/30,3000
Product_1439,Whse_C,Category_019,2012/10/30,5000
Product_1247,Whse_C,Category_019,2012/10/30,50000
Product_1270,Whse_C,Category_019,2012/11/6,1000
Product_1439,Whse_C,Category_019,2012/11/6,5000
Product_1247,Whse_C,Category_019,2012/11/6,20000
Product_1270,Whse_C,Category_019,2012/11/13,3000
Product_1439,Whse_C,Category_019,2012/11/13,5000
Product_1247,Whse_C,Category_019,2012/11/13,53000
Product_0639,Whse_C,Category_019,2012/11/13,20
Product_0642,Whse_C,Category_019,2012/11/13,40
Product_1270,Whse_C,Category_019,2012/11/20,4000
Product_1439,Whse_C,Category_019,2012/11/20,3000
Product_1247,Whse_C,Category_019,2012/11/20,40000
Product_1270,Whse_C,Category_019,2012/11/26,4000
Product_1439,Whse_C,Category_019,2012/11/26,3000
Product_1247,Whse_C,Category_019,2012/11/26,60000
Product_1270,Whse_C,Category_019,2012/12/3,4000
Product_1439,Whse_C,Category_019,2012/12/3,4000
Product_1247,Whse_C,Category_019,2012/12/3,40000
Product_1270,Whse_C,Category_019,2012/12/11,4000
Product_1439,Whse_C,Category_019,2012/12/11,3000
Product_1247,Whse_C,Category_019,2012/12/11,40000
Product_1270,Whse_C,Category_019,2012/12/17,3000
Product_1439,Whse_C,Category_019,2012/12/17,2000
Product_1247,Whse_C,Category_019,2012/12/17,39000
Product_1270,Whse_C,Category_019,2012/12/25,3000
Product_1439,Whse_C,Category_019,2012/12/25,3000
Product_1247,Whse_C,Category_019,2012/12/25,23000
Product_1270,Whse_C,Category_019,2012/12/25,4000
Product_1439,Whse_C,Category_019,2012/12/25,4000
Product_1247,Whse_C,Category_019,2012/12/25,15000
Product_1342,Whse_C,Category_019,2012/1/10,3000
Product_1270,Whse_C,Category_019,2011/12/19,5000
Product_1270,Whse_C,Category_019,2012/1/10,5000
Product_1270,Whse_C,Category_019,2012/2/1,5000
Product_1270,Whse_C,Category_019,2012/2/6,5000
Product_1270,Whse_C,Category_019,2012/2/20,5000
Product_0642,Whse_C,Category_019,2012/3/5,4
Product_1270,Whse_C,Category_019,2012/3/7,5000
Product_1270,Whse_C,Category_019,2012/3/27,5000
Product_0642,Whse_C,Category_019,2012/3/27,2
Product_1270,Whse_C,Category_019,2012/4/9,5000
Product_0642,Whse_C,Category_019,2012/4/25,20
Product_1270,Whse_C,Category_019,2012/5/8,5000
Product_1270,Whse_C,Category_019,2012/5/15,5000
Product_0642,Whse_C,Category_019,2012/6/4,10
Product_0642,Whse_C,Category_019,2012/6/18,5
Product_1270,Whse_C,Category_019,2012/6/19,5000
Product_1270,Whse_C,Category_019,2012/7/3,5000
Product_1270,Whse_C,Category_019,2012/7/24,5000
Product_1270,Whse_C,Category_019,2012/8/7,5000
Product_1270,Whse_C,Category_019,2012/9/4,5000
Product_1270,Whse_C,Category_019,2012/10/7,5000
Product_1270,Whse_C,Category_019,2012/10/23,5000
Product_1270,Whse_C,Category_019,2012/11/6,5000
Product_1270,Whse_C,Category_019,2012/11/30,5000
Product_0642,Whse_C,Category_019,2012/10/25,30
Product_0639,Whse_C,Category_019,2012/11/12,9
Product_0642,Whse_C,Category_019,2012/11/12,50
Product_1281,Whse_C,Category_019,2012/1/9,17000
Product_1342,Whse_C,Category_019,2012/1/9,10000
Product_1485,Whse_C,Category_019,2012/1/9,8000
Product_1247,Whse_C,Category_019,2011/12/31,10000
Product_1278,Whse_C,Category_019,2011/12/30,4000
Product_1281,Whse_C,Category_019,2011/12/30,2000
Product_1247,Whse_C,Category_019,2011/12/30,10000
Product_1278,Whse_C,Category_019,2012/1/9,5000
Product_1281,Whse_C,Category_019,2012/1/9,4000
Product_1281,Whse_C,Category_019,2012/1/16,31000
Product_1439,Whse_C,Category_019,2012/1/16,10000
Product_1485,Whse_C,Category_019,2012/1/16,8000
Product_1281,Whse_C,Category_019,2012/1/10,3000
Product_1247,Whse_C,Category_019,2012/1/16,5000
Product_1281,Whse_C,Category_019,2012/1/16,1000
Product_1439,Whse_C,Category_019,2012/1/16,10000
Product_1247,Whse_C,Category_019,2012/1/16,7000
Product_1281,Whse_C,Category_019,2012/1/30,2000
Product_1281,Whse_C,Category_019,2012/1/30,30000
Product_1342,Whse_C,Category_019,2012/1/30,10000
Product_1439,Whse_C,Category_019,2012/1/30,10000
Product_1485,Whse_C,Category_019,2012/1/30,16000
Product_1278,Whse_C,Category_019,2012/1/30,1000
Product_1350,Whse_C,Category_019,2012/1/30,1000
Product_1247,Whse_C,Category_019,2012/1/30,16000
Product_1278,Whse_C,Category_019,2012/2/6,2000
Product_1350,Whse_C,Category_019,2012/2/6,1000
Product_1247,Whse_C,Category_019,2012/2/6,12000
Product_1281,Whse_C,Category_019,2012/2/6,20000
Product_1485,Whse_C,Category_019,2012/2/6,8000
Product_1281,Whse_C,Category_019,2012/2/13,25000
Product_1342,Whse_C,Category_019,2012/2/13,10000
Product_1439,Whse_C,Category_019,2012/2/13,10000
Product_1485,Whse_C,Category_019,2012/2/13,16000
Product_1281,Whse_C,Category_019,2012/2/13,1000
Product_1278,Whse_C,Category_019,2012/2/13,3000
Product_1350,Whse_C,Category_019,2012/2/13,2000
Product_1247,Whse_C,Category_019,2012/2/13,14000
Product_1281,Whse_C,Category_019,2012/2/20,16000
Product_1431,Whse_C,Category_019,2012/2/20,1000
Product_1247,Whse_C,Category_019,2012/2/20,11000
Product_1281,Whse_C,Category_019,2012/2/27,20000
Product_1342,Whse_C,Category_019,2012/2/27,10000
Product_1439,Whse_C,Category_019,2012/2/27,10000
Product_1485,Whse_C,Category_019,2012/2/27,8000
Product_1278,Whse_C,Category_019,2012/2/27,5000
Product_1281,Whse_C,Category_019,2012/3/5,21000
Product_1485,Whse_C,Category_019,2012/3/5,16000
Product_1281,Whse_C,Category_019,2012/2/23,4000
Product_1278,Whse_C,Category_019,2012/3/5,1000
Product_1350,Whse_C,Category_019,2012/3/5,2000
Product_1281,Whse_C,Category_019,2012/3/12,20000
Product_1342,Whse_C,Category_019,2012/3/12,10000
Product_1439,Whse_C,Category_019,2012/3/12,10000
Product_1485,Whse_C,Category_019,2012/3/12,8000
Product_1278,Whse_C,Category_019,2012/3/12,2000
Product_1247,Whse_C,Category_019,2012/3/12,23000
Product_1281,Whse_C,Category_019,2012/3/19,15000
Product_1439,Whse_C,Category_019,2012/3/19,10000
Product_1281,Whse_C,Category_019,2012/3/7,5000
Product_1278,Whse_C,Category_019,2012/3/19,1000
Product_1247,Whse_C,Category_019,2012/3/19,14000
Product_1281,Whse_C,Category_019,2012/3/26,30000
Product_1342,Whse_C,Category_019,2012/3/26,10000
Product_1485,Whse_C,Category_019,2012/3/26,16000
Product_1278,Whse_C,Category_019,2012/3/26,2000
Product_1247,Whse_C,Category_019,2012/3/26,8000
Product_1281,Whse_C,Category_019,2012/3/30,30000
Product_1342,Whse_C,Category_019,2012/3/30,10000
Product_1439,Whse_C,Category_019,2012/3/30,10000
Product_1485,Whse_C,Category_019,2012/3/30,8000
Product_1281,Whse_C,Category_019,2012/3/22,6000
Product_1281,Whse_C,Category_019,2012/3/22,7000
Product_1278,Whse_C,Category_019,2012/3/26,2000
Product_1278,Whse_C,Category_019,2012/4/2,4000
Product_1247,Whse_C,Category_019,2012/4/2,20000
Product_1281,Whse_C,Category_019,2012/4/6,3000
Product_1281,Whse_C,Category_019,2012/4/9,25000
Product_1342,Whse_C,Category_019,2012/4/9,10000
Product_1485,Whse_C,Category_019,2012/4/9,8000
Product_1281,Whse_C,Category_019,2012/4/16,20000
Product_1439,Whse_C,Category_019,2012/4/16,10000
Product_1350,Whse_C,Category_019,2012/3/31,1000
Product_1278,Whse_C,Category_019,2012/4/9,2000
Product_1350,Whse_C,Category_019,2012/4/9,1000
Product_1247,Whse_C,Category_019,2012/4/9,4000
Product_1278,Whse_C,Category_019,2012/4/16,2000
Product_1281,Whse_C,Category_019,2012/4/23,30000
Product_1342,Whse_C,Category_019,2012/4/23,10000
Product_1439,Whse_C,Category_019,2012/4/23,10000
Product_1485,Whse_C,Category_019,2012/4/23,16000
Product_1247,Whse_C,Category_019,2012/4/23,21000
Product_1281,Whse_C,Category_019,2012/4/23,25000
Product_1485,Whse_C,Category_019,2012/4/23,6000
Product_1278,Whse_C,Category_019,2012/4/23,1000
Product_1278,Whse_C,Category_019,2012/4/25,3000
Product_1281,Whse_C,Category_019,2012/5/7,25000
Product_1342,Whse_C,Category_019,2012/5/7,10000
Product_1439,Whse_C,Category_019,2012/5/7,10000
Product_1485,Whse_C,Category_019,2012/5/7,18000
Product_1281,Whse_C,Category_019,2012/5/14,30000
Product_1439,Whse_C,Category_019,2012/5/14,10000
Product_1485,Whse_C,Category_019,2012/5/14,8000
Product_1281,Whse_C,Category_019,2012/5/7,2000
Product_1278,Whse_C,Category_019,2012/5/8,3000
Product_1278,Whse_C,Category_019,2012/5/14,2000
Product_1350,Whse_C,Category_019,2012/5/14,1000
Product_1281,Whse_C,Category_019,2012/5/21,10000
Product_1342,Whse_C,Category_019,2012/5/21,10000
Product_1485,Whse_C,Category_019,2012/5/21,8000
Product_1350,Whse_C,Category_019,2012/5/21,1000
Product_1247,Whse_C,Category_019,2012/5/21,20000
Product_1281,Whse_C,Category_019,2012/6/4,20000
Product_1342,Whse_C,Category_019,2012/6/4,10000
Product_1439,Whse_C,Category_019,2012/6/4,10000
Product_1485,Whse_C,Category_019,2012/6/4,8000
Product_1278,Whse_C,Category_019,2012/5/22,1000
Product_1247,Whse_C,Category_019,2012/5/28,6000
Product_1278,Whse_C,Category_019,2012/5/28,1000
Product_1247,Whse_C,Category_019,2012/6/4,7000
Product_1350,Whse_C,Category_019,2012/6/11,1000
Product_1247,Whse_C,Category_019,2012/6/11,3000
Product_1281,Whse_C,Category_019,2012/6/18,20000
Product_1342,Whse_C,Category_019,2012/6/18,10000
Product_1439,Whse_C,Category_019,2012/6/18,10000
Product_1281,Whse_C,Category_019,2012/6/25,10000
Product_1342,Whse_C,Category_019,2012/6/25,10000
Product_1439,Whse_C,Category_019,2012/6/25,10000
Product_1350,Whse_C,Category_019,2012/6/25,2000
Product_1247,Whse_C,Category_019,2012/6/25,24000
Product_1281,Whse_C,Category_019,2012/6/29,15000
Product_1278,Whse_C,Category_019,2012/6/25,1000
Product_1350,Whse_C,Category_019,2012/7/2,1000
Product_1247,Whse_C,Category_019,2012/7/2,1000
Product_1281,Whse_C,Category_019,2012/7/9,20000
Product_1439,Whse_C,Category_019,2012/7/9,10000
Product_1485,Whse_C,Category_019,2012/7/9,8000
Product_1247,Whse_C,Category_019,2012/7/9,10000
Product_1281,Whse_C,Category_019,2012/7/12,10000
Product_1342,Whse_C,Category_019,2012/7/12,10000
Product_1439,Whse_C,Category_019,2012/7/12,10000
Product_1281,Whse_C,Category_019,2012/7/9,2000
Product_1281,Whse_C,Category_019,2012/7/16,1000
Product_1247,Whse_C,Category_019,2012/7/16,23000
Product_1281,Whse_C,Category_019,2012/7/19,5000
Product_1342,Whse_C,Category_019,2012/7/19,10000
Product_1281,Whse_C,Category_019,2012/7/26,22000
Product_1342,Whse_C,Category_019,2012/7/26,10000
Product_1439,Whse_C,Category_019,2012/7/26,10000
Product_1485,Whse_C,Category_019,2012/7/26,16000
Product_1350,Whse_C,Category_019,2012/7/30,1000
Product_1281,Whse_C,Category_019,2012/8/6,20000
Product_1439,Whse_C,Category_019,2012/8/6,10000
Product_1485,Whse_C,Category_019,2012/8/6,8000
Product_1281,Whse_C,Category_019,2012/8/13,20000
Product_1342,Whse_C,Category_019,2012/8/13,10000
Product_1485,Whse_C,Category_019,2012/8/13,8000
Product_1281,Whse_C,Category_019,2012/8/6,1000
Product_1439,Whse_C,Category_019,2012/8/6,10000
Product_1247,Whse_C,Category_019,2012/8/13,16000
Product_1281,Whse_C,Category_019,2012/8/7,40000
Product_1485,Whse_C,Category_019,2012/8/7,16000
Product_1247,Whse_C,Category_019,2012/8/20,4000
Product_1281,Whse_C,Category_019,2012/8/23,35000
Product_1439,Whse_C,Category_019,2012/8/23,10000
Product_1485,Whse_C,Category_019,2012/8/23,16000
Product_1281,Whse_C,Category_019,2012/8/31,30000
Product_1342,Whse_C,Category_019,2012/8/31,10000
Product_1485,Whse_C,Category_019,2012/8/31,24000
Product_1281,Whse_C,Category_019,2012/9/3,1000
Product_1281,Whse_C,Category_019,2012/9/10,30000
Product_1439,Whse_C,Category_019,2012/9/10,10000
Product_1485,Whse_C,Category_019,2012/9/10,16000
Product_1281,Whse_C,Category_019,2012/9/10,1000
Product_1247,Whse_C,Category_019,2012/9/10,1000
Product_1281,Whse_C,Category_019,2012/9/13,25000
Product_1342,Whse_C,Category_019,2012/9/13,10000
Product_1439,Whse_C,Category_019,2012/9/13,10000
Product_1485,Whse_C,Category_019,2012/9/13,8000
Product_1350,Whse_C,Category_019,2012/9/17,1000
Product_1247,Whse_C,Category_019,2012/9/17,3000
Product_1281,Whse_C,Category_019,2012/9/24,40000
Product_1342,Whse_C,Category_019,2012/9/24,10000
Product_1439,Whse_C,Category_019,2012/9/24,10000
Product_1485,Whse_C,Category_019,2012/9/24,32000
Product_1281,Whse_C,Category_019,2012/9/24,1000
Product_1247,Whse_C,Category_019,2012/9/24,6000
Product_1281,Whse_C,Category_019,2012/10/8,42000
Product_1342,Whse_C,Category_019,2012/10/8,10000
Product_1485,Whse_C,Category_019,2012/10/8,16000
Product_1281,Whse_C,Category_019,2012/9/24,1000
Product_1350,Whse_C,Category_019,2012/9/24,1000
Product_1247,Whse_C,Category_019,2012/9/24,15000
Product_1281,Whse_C,Category_019,2012/10/15,40000
Product_1439,Whse_C,Category_019,2012/10/15,10000
Product_1485,Whse_C,Category_019,2012/10/15,16000
Product_1281,Whse_C,Category_019,2012/10/8,1000
Product_1439,Whse_C,Category_019,2012/10/8,10000
Product_1281,Whse_C,Category_019,2012/10/15,1000
Product_0639,Whse_C,Category_019,2012/10/9,5
Product_0642,Whse_C,Category_019,2012/10/9,40
Product_1485,Whse_C,Category_019,2012/10/18,8000
Product_0642,Whse_C,Category_019,2012/10/15,12
Product_1278,Whse_C,Category_019,2012/10/22,1000
Product_1281,Whse_C,Category_019,2012/10/22,1000
Product_1342,Whse_C,Category_019,2012/10/26,10000
Product_1439,Whse_C,Category_019,2012/10/26,10000
Product_1485,Whse_C,Category_019,2012/10/26,8000
Product_1281,Whse_C,Category_019,2012/10/28,2000
Product_1281,Whse_C,Category_019,2012/10/31,22000
Product_1439,Whse_C,Category_019,2012/10/31,10000
Product_1439,Whse_C,Category_019,2012/11/5,10000
Product_1281,Whse_C,Category_019,2012/11/12,10000
Product_1342,Whse_C,Category_019,2012/11/12,10000
Product_1485,Whse_C,Category_019,2012/11/12,8000
Product_1281,Whse_C,Category_019,2012/11/12,1000
Product_1281,Whse_C,Category_019,2012/11/15,30000
Product_1342,Whse_C,Category_019,2012/11/15,10000
Product_1439,Whse_C,Category_019,2012/11/15,10000
Product_1485,Whse_C,Category_019,2012/11/15,8000
Product_1281,Whse_C,Category_019,2012/11/19,2000
Product_1247,Whse_C,Category_019,2012/11/19,11000
Product_1281,Whse_C,Category_019,2012/11/22,20000
Product_0642,Whse_C,Category_019,2012/11/14,40
Product_1281,Whse_C,Category_019,2012/11/26,1000
Product_1247,Whse_C,Category_019,2012/11/26,1000
Product_1281,Whse_C,Category_019,2012/11/29,30000
Product_1342,Whse_C,Category_019,2012/11/29,10000
Product_1439,Whse_C,Category_019,2012/11/29,10000
Product_1485,Whse_C,Category_019,2012/11/29,8000
Product_1281,Whse_C,Category_019,2012/12/3,1000
Product_1247,Whse_C,Category_019,2012/12/3,3000
Product_1281,Whse_C,Category_019,2012/12/6,20000
Product_1485,Whse_C,Category_019,2012/12/6,8000
Product_1281,Whse_C,Category_019,2012/12/10,1000
